label,checkpoint_step,model_id,sample,points,base_bits,enhancement_bits,full_bits,base_bpp,enhancement_bpp,full_bpp,y_mse,u_mse,v_mse,y_psnr,u_psnr,v_psnr,yuv_psnr_611,hard_full_max_abs_difference
D411_p300,2063,RWT226,RWT226/socha_zeny_P0.h5,56015,35024,126368,161392,0.6252610907792555,2.2559671516558066,2.881228242435062,4.44041e-05,1.00617e-05,5.74105e-06,43.5258,49.9733,52.4101,45.442274999999995,0.0
D411_p500,2263,RWT226,RWT226/socha_zeny_P0.h5,56015,35024,128544,163568,0.6252610907792555,2.2948138891368384,2.920074979916094,4.18034e-05,1.00296e-05,5.75879e-06,43.7879,49.9872,52.3967,45.6389125,0.0
D411_p750,2513,RWT226,RWT226/socha_zeny_P0.h5,56015,35024,128240,163264,0.6252610907792555,2.2893867714005176,2.9146478621797733,4.23521e-05,1.04048e-05,5.82567e-06,43.7313,49.8277,52.3465,45.570249999999994,0.0
D411_p1000,2763,RWT226,RWT226/socha_zeny_P0.h5,56015,35024,129328,164352,0.6252610907792555,2.3088101401410337,2.934071230920289,4.11255e-05,1.01879e-05,5.81763e-06,43.8589,49.9191,52.3525,45.678125,0.0
D411_p1500,3263,RWT226,RWT226/socha_zeny_P0.h5,56015,35024,129176,164200,0.6252610907792555,2.3060965812728735,2.931357672052129,4.08429e-05,1.00443e-05,5.83029e-06,43.8888,49.9808,52.3431,45.7070875,0.0
D611_p300,2063,RWT226,RWT226/socha_zeny_P0.h5,56015,35024,130720,165744,0.6252610907792555,2.33366062661787,2.958921717397126,4.01116e-05,1.01349e-05,5.75405e-06,43.9673,49.9418,52.4003,45.768237500000005,0.0
D611_p500,2263,RWT226,RWT226/socha_zeny_P0.h5,56015,35024,133040,168064,0.6252610907792555,2.3750781040792646,3.00033919485852,3.78133e-05,1.00985e-05,5.83351e-06,44.2236,49.9574,52.3407,45.95496249999999,0.0
D611_p750,2513,RWT226,RWT226/socha_zeny_P0.h5,56015,35024,132856,167880,0.6252610907792555,2.3717932696599124,2.997054360439168,3.79302e-05,1.03811e-05,5.95403e-06,44.2102,49.8376,52.2519,45.9188375,0.0
D611_p1000,2763,RWT226,RWT226/socha_zeny_P0.h5,56015,35024,134136,169160,0.6252610907792555,2.3946442917075785,3.019905382486834,3.68007e-05,1.02934e-05,5.88769e-06,44.3414,49.8744,52.3005,46.0279125,0.0
D611_p1500,3263,RWT226,RWT226/socha_zeny_P0.h5,56015,35024,134248,169272,0.6252610907792555,2.3966437561367493,3.0219048469160046,3.65063e-05,1.01118e-05,5.93657e-06,44.3763,49.9517,52.2646,46.0592625,0.0
D111_p300,2063,RWT26,RWT26/2017-02-25-inspection-sol-william-v2_simplified_3d_mesh_P0.h5,85232,75760,224888,300648,0.8888680307865591,2.638539515674864,3.527407546461423,8.14585e-05,6.38144e-05,8.46933e-05,40.8906,41.9508,40.7215,41.0019875,0.0
D111_p500,2263,RWT26,RWT26/2017-02-25-inspection-sol-william-v2_simplified_3d_mesh_P0.h5,85232,75760,225624,301384,0.8888680307865591,2.6471747700394217,3.5360428008259808,7.99277e-05,6.44753e-05,8.31067e-05,40.973,41.9061,40.8036,41.0684625,0.0
D111_p750,2513,RWT26,RWT26/2017-02-25-inspection-sol-william-v2_simplified_3d_mesh_P0.h5,85232,75760,224280,300040,0.8888680307865591,2.631406044678055,3.5202740754646142,8.03891e-05,6.39076e-05,8.27908e-05,40.948,41.9445,40.8202,41.0565875,0.0
D111_p1000,2763,RWT26,RWT26/2017-02-25-inspection-sol-william-v2_simplified_3d_mesh_P0.h5,85232,75760,225032,300792,0.8888680307865591,2.640229021963582,3.529097052750141,7.94846e-05,6.27243e-05,8.26913e-05,40.9972,42.0256,40.8254,41.104275,0.0
D111_p1500,3263,RWT26,RWT26/2017-02-25-inspection-sol-william-v2_simplified_3d_mesh_P0.h5,85232,75760,225888,301648,0.8888680307865591,2.6502721982354047,3.539140229021964,7.9636e-05,6.92152e-05,8.05096e-05,40.9889,41.598,40.9415,41.059112500000005,0.0
D411_p300,2063,RWT26,RWT26/2017-02-25-inspection-sol-william-v2_simplified_3d_mesh_P0.h5,85232,75760,256000,331760,0.8888680307865591,3.003566735498404,3.892434766284963,4.66838e-05,7.13776e-05,9.34768e-05,43.3083,41.4644,40.293,42.700900000000004,0.0
D411_p500,2263,RWT26,RWT26/2017-02-25-inspection-sol-william-v2_simplified_3d_mesh_P0.h5,85232,75760,258528,334288,0.8888680307865591,3.033226957011451,3.92209498779801,4.44046e-05,7.30788e-05,9.27211e-05,43.5257,41.3621,40.3282,42.8555625,0.0
D411_p750,2513,RWT26,RWT26/2017-02-25-inspection-sol-william-v2_simplified_3d_mesh_P0.h5,85232,75760,258232,333992,0.8888680307865591,3.029754082973531,3.9186221137600903,4.37897e-05,7.15271e-05,9.30609e-05,43.5863,41.4553,40.3123,42.910675000000005,0.0
D411_p1000,2763,RWT26,RWT26/2017-02-25-inspection-sol-william-v2_simplified_3d_mesh_P0.h5,85232,75760,258808,334568,0.8888680307865591,3.0365121081284023,3.9253801389149614,4.27671e-05,7.16434e-05,9.47592e-05,43.6889,41.4482,40.2338,42.976924999999994,0.0
D411_p1500,3263,RWT26,RWT26/2017-02-25-inspection-sol-william-v2_simplified_3d_mesh_P0.h5,85232,75760,259928,335688,0.8888680307865591,3.049652712596208,3.938520743382767,4.22065e-05,7.76078e-05,9.08903e-05,43.7462,41.1009,40.4148,42.99911250000001,0.0
D611_p300,2063,RWT26,RWT26/2017-02-25-inspection-sol-william-v2_simplified_3d_mesh_P0.h5,85232,75760,259664,335424,0.8888680307865591,3.0465552844002253,3.9354233151867843,4.26834e-05,7.5032e-05,9.75394e-05,43.6974,41.2475,40.1082,42.9425125,0.0
D611_p500,2263,RWT26,RWT26/2017-02-25-inspection-sol-william-v2_simplified_3d_mesh_P0.h5,85232,75760,262640,338400,0.8888680307865591,3.081471747700394,3.970339778486953,4.04098e-05,7.67039e-05,9.72398e-05,43.9351,41.1518,40.1216,43.110499999999995,0.0
D611_p750,2513,RWT26,RWT26/2017-02-25-inspection-sol-william-v2_simplified_3d_mesh_P0.h5,85232,75760,262448,338208,0.8888680307865591,3.0792190726487703,3.9680871034353293,3.95354e-05,7.5572e-05,9.91955e-05,44.0301,41.2164,40.0351,43.1790125,0.0
D611_p1000,2763,RWT26,RWT26/2017-02-25-inspection-sol-william-v2_simplified_3d_mesh_P0.h5,85232,75760,262896,338656,0.8888680307865591,3.0844753144358927,3.973343345222452,3.85471e-05,7.69282e-05,0.000100573,44.1401,41.1391,39.9752,43.244362499999994,0.0
D611_p1500,3263,RWT26,RWT26/2017-02-25-inspection-sol-william-v2_simplified_3d_mesh_P0.h5,85232,75760,264792,340552,0.8888680307865591,3.1067204805706776,3.9955885113572367,3.77971e-05,8.07752e-05,9.60176e-05,44.2254,40.9272,40.1765,43.30701249999999,0.0
D111_p300,2063,RWT285,RWT285/sutr16_P0.h5,89387,53720,84280,138000,0.600982245740432,0.9428664123418394,1.5438486580822715,8.8259e-05,1.69928e-05,8.3295e-06,40.5424,47.6974,50.7938,42.718199999999996,0.0
D111_p500,2263,RWT285,RWT285/sutr16_P0.h5,89387,53720,86848,140568,0.600982245740432,0.9715954221531096,1.5725776678935415,8.60545e-05,1.70178e-05,8.21514e-06,40.6523,47.691,50.8538,42.80732499999999,0.0
D111_p750,2513,RWT285,RWT285/sutr16_P0.h5,89387,53720,83872,137592,0.600982245740432,0.9383019902222919,1.539284235962724,8.86883e-05,1.74915e-05,8.21156e-06,40.5213,47.5717,50.8557,42.6944,0.0
D111_p1000,2763,RWT285,RWT285/sutr16_P0.h5,89387,53720,85496,139216,0.600982245740432,0.9564701802275498,1.5574524259679818,8.6941e-05,1.70898e-05,8.26619e-06,40.6078,47.6726,50.8269,42.7682875,0.0
D111_p1500,3263,RWT285,RWT285/sutr16_P0.h5,89387,53720,84688,138408,0.600982245740432,0.947430834461387,1.548413080201819,8.94314e-05,1.68991e-05,8.22788e-06,40.4851,47.7214,50.8471,42.6848875,0.0
D411_p300,2063,RWT285,RWT285/sutr16_P0.h5,89387,53720,133520,187240,0.600982245740432,1.4937295132401804,2.0947117589806123,4.43789e-05,1.81444e-05,8.58207e-06,43.5282,47.4126,50.6641,44.9057375,0.0
D411_p500,2263,RWT285,RWT285/sutr16_P0.h5,89387,53720,136584,190304,0.600982245740432,1.5280074283732534,2.1289896741136856,4.27761e-05,1.83389e-05,8.54357e-06,43.688,47.3663,50.6836,45.02223750000001,0.0
D411_p750,2513,RWT285,RWT285/sutr16_P0.h5,89387,53720,134248,187968,0.600982245740432,1.5018738742770201,2.102856120017452,4.43546e-05,1.84491e-05,8.55094e-06,43.5306,47.3403,50.6799,44.900475,0.0
D411_p1000,2763,RWT285,RWT285/sutr16_P0.h5,89387,53720,137128,190848,0.600982245740432,1.5340933245326502,2.135075570273082,4.21735e-05,1.85729e-05,8.5585e-06,43.7496,47.3112,50.676,45.0606,0.0
D411_p1500,3263,RWT285,RWT285/sutr16_P0.h5,89387,53720,135440,189160,0.600982245740432,1.5152091467439337,2.1161913924843656,4.37195e-05,1.83101e-05,8.51705e-06,43.5933,47.3731,50.6971,44.95375,0.0
D611_p300,2063,RWT285,RWT285/sutr16_P0.h5,89387,53720,141440,195160,0.600982245740432,1.582333001443163,2.183315247183595,3.97239e-05,1.84397e-05,8.6246e-06,44.0095,47.3425,50.6426,45.2552625,0.0
D611_p500,2263,RWT285,RWT285/sutr16_P0.h5,89387,53720,144776,198496,0.600982245740432,1.6196538646559344,2.2206361103963665,3.81679e-05,1.84194e-05,8.56368e-06,44.183,47.3472,50.6734,45.389825,0.0
D611_p750,2513,RWT285,RWT285/sutr16_P0.h5,89387,53720,142488,196208,0.600982245740432,1.594057301397295,2.195039547137727,3.94411e-05,1.85095e-05,8.66896e-06,44.0405,47.3261,50.6203,45.273675,0.0
D611_p1000,2763,RWT285,RWT285/sutr16_P0.h5,89387,53720,145840,199560,0.600982245740432,1.631557161555931,2.232539407296363,3.73252e-05,1.86328e-05,8.57163e-06,44.28,47.2972,50.6694,45.455825,0.0
D611_p1500,3263,RWT285,RWT285/sutr16_P0.h5,89387,53720,144680,198400,0.600982245740432,1.6185798829807467,2.219562128721179,3.83514e-05,1.8351e-05,8.56637e-06,44.1622,47.3634,50.672,45.376075,0.0
D111_p300,2063,RWT287,RWT287/tryskovy_motor_ske_P0.h5,65758,46456,72440,118896,0.7064691748532498,1.1016150126220383,1.8080841874752882,6.90073e-05,6.39836e-05,3.62507e-05,41.6111,41.9393,44.4068,42.0015875,0.0
D111_p500,2263,RWT287,RWT287/tryskovy_motor_ske_P0.h5,65758,46456,73576,120032,0.7064691748532498,1.1188904772042945,1.8253596520575444,6.7708e-05,6.3379e-05,3.61431e-05,41.6936,41.9805,44.4197,42.070225,0.0
D111_p750,2513,RWT287,RWT287/tryskovy_motor_ske_P0.h5,65758,46456,72584,119040,0.7064691748532498,1.1038048602451414,1.810274035098391,6.82544e-05,6.35954e-05,3.61273e-05,41.6587,41.9657,44.4216,42.042437500000005,0.0
D111_p1000,2763,RWT287,RWT287/tryskovy_motor_ske_P0.h5,65758,46456,73736,120192,0.7064691748532498,1.1213236412299643,1.8277928160832142,6.76778e-05,6.18312e-05,3.60665e-05,41.6955,42.0879,44.429,42.086237499999996,0.0
D111_p1500,3263,RWT287,RWT287/tryskovy_motor_ske_P0.h5,65758,46456,73552,120008,0.7064691748532498,1.1185255026004441,1.8249946774536938,6.79834e-05,6.33303e-05,3.55163e-05,41.676,41.9839,44.4957,42.06695,0.0
D411_p300,2063,RWT287,RWT287/tryskovy_motor_ske_P0.h5,65758,46456,95256,141712,0.7064691748532498,1.4485842026825633,2.155053377535813,4.02735e-05,7.30499e-05,4.01888e-05,43.9498,41.3638,43.9589,43.62768749999999,0.0
D411_p500,2263,RWT287,RWT287/tryskovy_motor_ske_P0.h5,65758,46456,95880,142336,0.7064691748532498,1.4580735423826758,2.1645427172359257,3.9033e-05,7.56593e-05,4.06476e-05,44.0857,41.2114,43.9097,43.7044125,0.0
D411_p750,2513,RWT287,RWT287/tryskovy_motor_ske_P0.h5,65758,46456,94072,140528,0.7064691748532498,1.4305787888926063,2.137047963745856,4.01735e-05,7.54939e-05,4.05371e-05,43.9606,41.2209,43.9215,43.61325,0.0
D411_p1000,2763,RWT287,RWT287/tryskovy_motor_ske_P0.h5,65758,46456,95928,142384,0.7064691748532498,1.458803491590377,2.165272666443627,3.85804e-05,7.57308e-05,4.06175e-05,44.1363,41.2073,43.9129,43.74224999999999,0.0
D411_p1500,3263,RWT287,RWT287/tryskovy_motor_ske_P0.h5,65758,46456,95064,141520,0.7064691748532498,1.4456644058517594,2.1521335807050095,3.8888e-05,7.75458e-05,4.11425e-05,44.1018,41.1044,43.8571,43.6965375,0.0
D611_p300,2063,RWT287,RWT287/tryskovy_motor_ske_P0.h5,65758,46456,98680,145136,0.7064691748532498,1.5006539128318988,2.2071230876851486,3.66647e-05,7.86207e-05,4.2196e-05,44.3575,41.0446,43.7473,43.8671125,0.0
D611_p500,2263,RWT287,RWT287/tryskovy_motor_ske_P0.h5,65758,46456,99296,145752,0.7064691748532498,1.5100215943307278,2.2164907691839777,3.55636e-05,8.19378e-05,4.27995e-05,44.4899,40.8652,43.6856,43.936275,0.0
D611_p750,2513,RWT287,RWT287/tryskovy_motor_ske_P0.h5,65758,46456,97200,143656,0.7064691748532498,1.4781471455944524,2.1846163204477023,3.63873e-05,8.26531e-05,4.32532e-05,44.3905,40.8274,43.6398,43.851275,0.0
D611_p1000,2763,RWT287,RWT287/tryskovy_motor_ske_P0.h5,65758,46456,99456,145912,0.7064691748532498,1.5124547583563976,2.2189239332096475,3.47959e-05,8.4028e-05,4.41667e-05,44.5847,40.7558,43.549,43.976625,0.0
D611_p1500,3263,RWT287,RWT287/tryskovy_motor_ske_P0.h5,65758,46456,98560,145016,0.7064691748532498,1.4988290398126465,2.205298214665896,3.50364e-05,8.46598e-05,4.33793e-05,44.5548,40.7232,43.6272,43.959900000000005,0.0
D111_p300,2063,RWT296,RWT296/b3_P0.h5,90528,10640,14400,25040,0.1175326970661011,0.15906680805938495,0.27659950512548603,4.44663e-05,1.42697e-05,9.22234e-06,43.5197,48.4559,50.3516,44.9907125,0.0
D111_p500,2263,RWT296,RWT296/b3_P0.h5,90528,10640,14600,25240,0.1175326970661011,0.16127606928243196,0.2788087663485331,4.39582e-05,1.43678e-05,9.17691e-06,43.5696,48.4261,50.373,45.0270875,0.0
D111_p750,2513,RWT296,RWT296/b3_P0.h5,90528,10640,15008,25648,0.1175326970661011,0.16578296217744787,0.28331565924354896,4.3748e-05,1.47778e-05,9.35129e-06,43.5904,48.3039,50.2913,45.0172,0.0
D111_p1000,2763,RWT296,RWT296/b3_P0.h5,90528,10640,14520,25160,0.1175326970661011,0.16039236479321314,0.27792506185931426,4.34981e-05,1.42104e-05,9.16957e-06,43.6153,48.4739,50.3765,45.067775000000005,0.0
D111_p1500,3263,RWT296,RWT296/b3_P0.h5,90528,10640,14616,25256,0.1175326970661011,0.1614528101802757,0.27898550724637683,4.38696e-05,1.42951e-05,9.14679e-06,43.5784,48.4481,50.3873,45.038225000000004,0.0
D411_p300,2063,RWT296,RWT296/b3_P0.h5,90528,10640,30032,40672,0.1175326970661011,0.3317426652527395,0.4492753623188406,3.25456e-05,1.51476e-05,9.46e-06,44.8751,48.1966,50.2411,45.9610375,0.0
D411_p500,2263,RWT296,RWT296/b3_P0.h5,90528,10640,30480,41120,0.1175326970661011,0.3366914103923648,0.45422410745846586,3.22746e-05,1.53089e-05,9.50764e-06,44.9114,48.1506,50.2193,45.97978749999999,0.0
D411_p750,2513,RWT296,RWT296/b3_P0.h5,90528,10640,30400,41040,0.1175326970661011,0.335807705903146,0.4533404029692471,3.26242e-05,1.55701e-05,9.49308e-06,44.8646,48.0771,50.2259,45.93632500000001,0.0
D411_p1000,2763,RWT296,RWT296/b3_P0.h5,90528,10640,29984,40624,0.1175326970661011,0.3312124425592082,0.4487451396253093,3.22114e-05,1.50692e-05,9.5408e-06,44.9199,48.2191,50.2041,45.992825,0.0
D411_p1500,3263,RWT296,RWT296/b3_P0.h5,90528,10640,29952,40592,0.1175326970661011,0.33085896076352067,0.44839165782962176,3.24853e-05,1.52573e-05,9.49466e-06,44.8831,48.1652,50.2252,45.961124999999996,0.0
D611_p300,2063,RWT296,RWT296/b3_P0.h5,90528,10640,34528,45168,0.1175326970661011,0.38140685754683634,0.49893955461293743,3.05478e-05,1.52788e-05,9.51279e-06,45.1502,48.1591,50.2169,46.159650000000006,0.0
D611_p500,2263,RWT296,RWT296/b3_P0.h5,90528,10640,34632,45272,0.1175326970661011,0.38255567338282076,0.5000883704489218,3.05215e-05,1.53745e-05,9.64857e-06,45.1539,48.132,50.1554,46.15135,0.0
D611_p750,2513,RWT296,RWT296/b3_P0.h5,90528,10640,33504,44144,0.1175326970661011,0.37009544008483564,0.4876281371509367,3.09736e-05,1.55008e-05,9.63179e-06,45.0901,48.0964,50.1629,46.0999875,0.0
D611_p1000,2763,RWT296,RWT296/b3_P0.h5,90528,10640,34112,44752,0.1175326970661011,0.37681159420289856,0.49434429126899965,3.0195e-05,1.51558e-05,9.72254e-06,45.2006,48.1942,50.1222,46.190000000000005,0.0
D611_p1500,3263,RWT296,RWT296/b3_P0.h5,90528,10640,33880,44520,0.1175326970661011,0.374248851184164,0.4917815482502651,3.06798e-05,1.5375e-05,9.63348e-06,45.1315,48.1319,50.1622,46.13538749999999,0.0
D111_p300,2063,RWT323,RWT323/CMoA_Siva_Parvati_P0.h5,57294,25080,49632,74712,0.43774217195517856,0.8662687192376165,1.304010891192795,8.04049e-05,1.97468e-05,2.40508e-05,40.9472,47.045,46.1887,42.3646125,0.0
D111_p500,2263,RWT323,RWT323/CMoA_Siva_Parvati_P0.h5,57294,25080,50000,75080,0.43774217195517856,0.8726917303731629,1.3104339023283416,7.91673e-05,1.97093e-05,2.38623e-05,41.0145,47.0533,46.2229,42.420399999999994,0.0
D111_p750,2513,RWT323,RWT323/CMoA_Siva_Parvati_P0.h5,57294,25080,49544,74624,0.43774217195517856,0.8647327817921597,1.3024749537473383,8.03084e-05,2.00674e-05,2.42542e-05,40.9524,46.9751,46.1521,42.355199999999996,0.0
D111_p1000,2763,RWT323,RWT323/CMoA_Siva_Parvati_P0.h5,57294,25080,49232,74312,0.43774217195517856,0.8592871853946312,1.2970293573498097,7.96113e-05,1.9796e-05,2.38854e-05,40.9903,47.0342,46.2187,42.3993375,0.0
D111_p1500,3263,RWT323,RWT323/CMoA_Siva_Parvati_P0.h5,57294,25080,49280,74360,0.43774217195517856,0.8601249694557894,1.297867141410968,8.02834e-05,1.95907e-05,2.34516e-05,40.9537,47.0795,46.2983,42.387499999999996,0.0
D411_p300,2063,RWT323,RWT323/CMoA_Siva_Parvati_P0.h5,57294,25080,79832,104912,0.43774217195517856,1.393374524383007,1.8311166963381855,4.40715e-05,2.2474e-05,2.75464e-05,43.5584,46.4832,45.5994,44.179125,0.0
D411_p500,2263,RWT323,RWT323/CMoA_Siva_Parvati_P0.h5,57294,25080,81680,106760,0.43774217195517856,1.425629210737599,1.8633713826927776,4.27906e-05,2.26493e-05,2.76175e-05,43.6865,46.4495,45.5882,44.2695875,0.0
D411_p750,2513,RWT323,RWT323/CMoA_Siva_Parvati_P0.h5,57294,25080,80496,105576,0.43774217195517856,1.4049638705623626,1.842706042517541,4.43606e-05,2.25498e-05,2.78985e-05,43.53,46.4686,45.5442,44.1491,0.0
D411_p1000,2763,RWT323,RWT323/CMoA_Siva_Parvati_P0.h5,57294,25080,80064,105144,0.43774217195517856,1.3974238140119384,1.835165985967117,4.26725e-05,2.27376e-05,2.77395e-05,43.6985,46.4326,45.569,44.274075,0.0
D411_p1500,3263,RWT323,RWT323/CMoA_Siva_Parvati_P0.h5,57294,25080,79944,105024,0.43774217195517856,1.3953293538590428,1.8330715258142214,4.30049e-05,2.27038e-05,2.80341e-05,43.6648,46.439,45.5231,44.2438625,0.0
D611_p300,2063,RWT323,RWT323/CMoA_Siva_Parvati_P0.h5,57294,25080,85408,110488,0.43774217195517856,1.490697106154222,1.9284392781094006,3.96613e-05,2.28821e-05,2.85289e-05,44.0163,46.405,45.4472,44.49375,0.0
D611_p500,2263,RWT323,RWT323/CMoA_Siva_Parvati_P0.h5,57294,25080,87256,112336,0.43774217195517856,1.5229517925088143,1.9606939644639927,3.85523e-05,2.32121e-05,2.86983e-05,44.1395,46.3428,45.4214,44.57515,0.0
D611_p750,2513,RWT323,RWT323/CMoA_Siva_Parvati_P0.h5,57294,25080,85120,110200,0.43774217195517856,1.4856704017872726,1.9234125737424512,4.01907e-05,2.33217e-05,2.90148e-05,43.9587,46.3224,45.3738,44.431050000000006,0.0
D611_p1000,2763,RWT323,RWT323/CMoA_Siva_Parvati_P0.h5,57294,25080,85248,110328,0.43774217195517856,1.487904492617028,1.9256466645722066,3.79937e-05,2.3585e-05,2.91004e-05,44.2029,46.2736,45.361,44.6065,0.0
D611_p1500,3263,RWT323,RWT323/CMoA_Siva_Parvati_P0.h5,57294,25080,86392,111472,0.43774217195517856,1.5078716794079658,1.9456138513631445,3.83832e-05,2.34744e-05,2.90607e-05,44.1586,46.2941,45.3669,44.576575,0.0
D111_p300,2063,RWT339,RWT339/bojovnik_680k_P0.h5,99897,54096,125216,179312,0.541517763296195,1.2534510545862239,1.7949688178824188,8.71897e-05,1.57288e-05,1.68448e-05,40.5954,48.033,47.7353,42.417587499999996,0.0
D111_p500,2263,RWT339,RWT339/bojovnik_680k_P0.h5,99897,54096,125912,180008,0.541517763296195,1.260418230777701,1.8019359940738962,8.54071e-05,1.5679e-05,1.68504e-05,40.6851,48.0468,47.7339,42.4864125,0.0
D111_p750,2513,RWT339,RWT339/bojovnik_680k_P0.h5,99897,54096,125352,179448,0.541517763296195,1.2548124568305354,1.7963302201267306,8.7219e-05,1.59229e-05,1.69709e-05,40.5939,47.9798,47.7029,42.4057625,0.0
D111_p1000,2763,RWT339,RWT339/bojovnik_680k_P0.h5,99897,54096,125816,179912,0.541517763296195,1.259457240958187,1.800975004254382,8.60095e-05,1.57963e-05,1.71767e-05,40.6545,48.0144,47.6506,42.449,0.0
D111_p1500,3263,RWT339,RWT339/bojovnik_680k_P0.h5,99897,54096,124576,178672,0.541517763296195,1.247044455789463,1.7885622190856583,8.7073e-05,1.56069e-05,1.66119e-05,40.6012,48.0668,47.7958,42.433724999999995,0.0
D411_p300,2063,RWT339,RWT339/bojovnik_680k_P0.h5,99897,54096,177272,231368,0.541517763296195,1.7745477842177442,2.3160655475139396,4.33495e-05,1.80414e-05,2.01875e-05,43.6302,47.4373,46.9492,44.5209625,0.0
D411_p500,2263,RWT339,RWT339/bojovnik_680k_P0.h5,99897,54096,179016,233112,0.541517763296195,1.792005765938917,2.333523529235112,4.19854e-05,1.83588e-05,2.05556e-05,43.769,47.3615,46.8707,44.605774999999994,0.0
D411_p750,2513,RWT339,RWT339/bojovnik_680k_P0.h5,99897,54096,176984,231080,0.541517763296195,1.771664814759202,2.313182578055397,4.32859e-05,1.856e-05,2.06833e-05,43.6365,47.3142,46.8438,44.497125,0.0
D411_p1000,2763,RWT339,RWT339/bojovnik_680k_P0.h5,99897,54096,179632,233728,0.541517763296195,1.7981721172807992,2.3396898805769943,4.17761e-05,1.89374e-05,2.10898e-05,43.7907,47.2268,46.7593,44.5912875,0.0
D411_p1500,3263,RWT339,RWT339/bojovnik_680k_P0.h5,99897,54096,178336,232432,0.541517763296195,1.785198754717359,2.326716518013554,4.19479e-05,1.86704e-05,2.08905e-05,43.7729,47.2885,46.8005,44.5908,0.0
D611_p300,2063,RWT339,RWT339/bojovnik_680k_P0.h5,99897,54096,184896,238992,0.541517763296195,1.8508663923841557,2.3923841556803507,3.89265e-05,1.93614e-05,2.17485e-05,44.0975,47.1306,46.6257,44.7926625,0.0
D611_p500,2263,RWT339,RWT339/bojovnik_680k_P0.h5,99897,54096,186936,241032,0.541517763296195,1.8712874260488304,2.4128051893450255,3.75278e-05,1.97643e-05,2.24304e-05,44.2565,47.0412,46.4916,44.883975,0.0
D611_p750,2513,RWT339,RWT339/bojovnik_680k_P0.h5,99897,54096,184648,238744,0.541517763296195,1.848383835350411,2.389901598646606,3.87388e-05,2.02195e-05,2.29312e-05,44.1185,46.9423,46.3957,44.756125,0.0
D611_p1000,2763,RWT339,RWT339/bojovnik_680k_P0.h5,99897,54096,187752,241848,0.541517763296195,1.8794558395147,2.420973602810895,3.6999e-05,2.06632e-05,2.34914e-05,44.3181,46.848,46.2909,44.8809375,0.0
D611_p1500,3263,RWT339,RWT339/bojovnik_680k_P0.h5,99897,54096,187048,241144,0.541517763296195,1.8724085808382633,2.4139263441344583,3.70726e-05,2.03649e-05,2.2779e-05,44.3095,46.9112,46.4247,44.8991125,0.0
D111_p300,2063,RWT380,RWT380/ujety_svah_ske_P0.h5,86036,71952,238072,310024,0.8363010832674694,2.767120740155284,3.603421823422753,8.26935e-05,3.52256e-05,2.82761e-05,40.8253,44.5314,45.4858,41.871125,0.0
D111_p500,2263,RWT380,RWT380/ujety_svah_ske_P0.h5,86036,71952,237312,309264,0.8363010832674694,2.7582872286019806,3.59458831186945,8.18548e-05,3.61277e-05,2.85063e-05,40.8696,44.4216,45.4506,41.886225,0.0
D111_p750,2513,RWT380,RWT380/ujety_svah_ske_P0.h5,86036,71952,236680,308632,0.8363010832674694,2.7509414663629177,3.5872425496303872,8.18299e-05,3.56922e-05,2.92485e-05,40.8709,44.4743,45.339,41.8798375,0.0
D111_p1000,2763,RWT380,RWT380/ujety_svah_ske_P0.h5,86036,71952,237224,309176,0.8363010832674694,2.7572644009484404,3.5935654842159095,8.09045e-05,3.31339e-05,2.81438e-05,40.9203,44.7973,45.5062,41.978162499999996,0.0
D111_p1500,3263,RWT380,RWT380/ujety_svah_ske_P0.h5,86036,71952,237352,309304,0.8363010832674694,2.758752150262681,3.5950532335301504,8.10827e-05,3.48728e-05,2.76921e-05,40.9107,44.5751,45.5764,41.9519625,0.0
D411_p300,2063,RWT380,RWT380/ujety_svah_ske_P0.h5,86036,71952,270576,342528,0.8363010832674694,3.1449160816402437,3.9812171649077133,4.68268e-05,3.97797e-05,3.32546e-05,43.2951,44.0034,44.7815,43.5694375,0.0
D411_p500,2263,RWT380,RWT380/ujety_svah_ske_P0.h5,86036,71952,272824,344776,0.8363010832674694,3.1710446789715934,4.007345762239063,4.42102e-05,4.13203e-05,3.36406e-05,43.5448,43.8384,44.7314,43.729825,0.0
D411_p750,2513,RWT380,RWT380/ujety_svah_ske_P0.h5,86036,71952,273344,345296,0.8363010832674694,3.1770886605606954,4.013389743828165,4.33067e-05,3.85482e-05,3.31682e-05,43.6344,44.14,44.7928,43.8424,0.0
D411_p1000,2763,RWT380,RWT380/ujety_svah_ske_P0.h5,86036,71952,273992,345944,0.8363010832674694,3.1846203914640383,4.020921474731508,4.2239e-05,3.84821e-05,3.3008e-05,43.7429,44.1474,44.8138,43.927325,0.0
D411_p1500,3263,RWT380,RWT380/ujety_svah_ske_P0.h5,86036,71952,274816,346768,0.8363010832674694,3.1941977776744617,4.030498860941932,4.16831e-05,4.04218e-05,3.28867e-05,43.8004,43.9338,44.8298,43.945750000000004,0.0
D611_p300,2063,RWT380,RWT380/ujety_svah_ske_P0.h5,86036,71952,275952,347904,0.8363010832674694,3.2074015528383466,4.043702636105817,4.24599e-05,4.09164e-05,3.47169e-05,43.7202,43.881,44.5946,43.849599999999995,0.0
D611_p500,2263,RWT380,RWT380/ujety_svah_ske_P0.h5,86036,71952,278504,350456,0.8363010832674694,3.2370635547910176,4.073364638058488,4.00799e-05,4.22332e-05,3.4848e-05,43.9707,43.7435,44.5782,44.0182375,0.0
